accountAgeDays,numItems,localTime,paymentMethodAgeDays,label,paymentMethod_paypal,paymentMethod_storecredit
239,1,4.057414,0.0,0,False,False
729,1,4.876771,38.0965277778,0,True,False
613,1,4.748314,0.000694444444444,0,False,True
1673,1,2.596228,0.118055555556,0,False,False
1990,1,4.505662,0.000694444444444,0,True,False
2000,1,5.040929,0.0,0,False,False
25,1,4.836982,0.0,0,False,False
235,1,5.017904,0.0,0,False,True
4,1,4.921318,3.15416666667,0,False,False
1093,1,4.921349,0.9,0,False,False
3,1,4.745402,2.04583333333,0,False,False
1924,1,4.965339,0.0,0,False,False
2000,1,4.52458,1914.3,0,False,False
929,1,4.962055,0.0,0,False,False
1602,1,4.505662,0.00555555555556,0,False,False
248,1,5.017904,244.383333333,0,False,False
2,1,4.748314,0.00833333333333,0,False,False
434,1,4.836982,0.0,0,False,False
7,1,4.962055,3.70486111111,0,False,False
64,2,4.886641,0.0,0,False,False
106,1,4.886641,105.890972222,0,False,False
26,1,4.895263,0.0,0,False,False
95,1,4.962055,0.00138888888889,0,False,False
52,1,4.748314,0.104861111111,0,True,False
1860,1,4.962055,0.0,0,False,False
288,1,4.057414,287.473611111,0,False,False
2000,1,4.886641,0.0,0,False,False
2,1,5.034622,1.14375,0,False,False
2000,1,5.017904,0.0,0,False,False
1238,1,5.040929,129.177777778,0,False,False
93,1,4.52458,92.3736111111,0,True,False
1892,1,4.965339,4.16944444444,0,False,False
2000,1,3.954522,1067.48055556,0,False,False
858,5,4.876771,312.772222222,0,False,False
1962,1,4.921349,1398.05763889,0,False,False
2,1,4.057414,1.46180555556,0,False,False
733,1,4.836982,0.000694444444444,0,False,False
1539,1,4.921318,982.932638889,0,False,False
1637,1,4.965339,0.0,0,False,False
1644,1,4.745402,0.0,0,False,False
951,1,4.962055,0.0,0,False,False
145,10,4.52458,144.922222222,0,False,True
51,1,5.040929,50.9243055556,0,False,False
35,1,5.040929,0.00138888888889,0,True,False
2000,1,5.034622,581.113194444,0,False,False
566,1,4.505662,492.389583333,0,False,False
531,1,4.836982,0.0,0,False,False
14,1,5.017904,0.0,0,False,True
2000,1,5.017904,0.000694444444444,0,False,False
2000,1,4.886641,416.704166667,0,False,False
150,1,4.962055,149.047916667,0,True,False
161,1,4.745402,0.0,0,False,False
105,1,4.52458,104.751388889,0,True,False
897,1,4.505662,0.00208333333333,0,True,False
2000,1,4.876771,844.147916667,0,False,False
1694,1,4.965339,1294.85555556,0,True,False
1673,1,4.921318,0.00972222222222,0,True,False
43,1,4.52458,0.025,0,False,False
161,1,5.040929,0.0,0,False,False
36,1,4.965339,0.0,0,False,False
1274,1,5.017904,0.00277777777778,0,False,False
1486,1,5.017904,0.0,0,False,False
1656,1,4.962055,0.0,0,True,False
1228,1,4.965339,0.0,0,False,True
2000,1,4.962055,0.0,0,False,False
590,2,4.52458,109.174305556,0,False,False
218,1,5.034622,0.00694444444444,0,False,False
27,1,5.040929,0.0,0,False,False
849,1,4.836982,0.000694444444444,0,True,False
8,1,3.954522,7.58680555556,0,True,False
1402,1,4.921318,0.00138888888889,0,False,False
519,1,4.057414,518.172222222,0,True,False
133,1,4.895263,0.0,0,False,False
2000,1,4.742303,0.0201388888889,0,False,False
9,1,4.52458,8.70069444444,0,True,False
2,1,4.965339,0.111111111111,0,False,False
2000,1,4.962055,587.172916667,0,False,False
943,1,4.876771,0.0,0,False,False
44,1,5.040929,43.4979166667,0,False,False
99,1,4.52458,97.9993055556,0,False,False
1754,2,4.748314,0.0,0,False,False
1901,1,4.057414,0.336805555556,0,False,False
1580,1,4.921318,147.881944444,0,False,False
2000,1,4.876771,0.0,0,False,False
7,1,5.034622,6.98680555556,0,False,False
244,1,4.962055,0.0,0,False,False
1999,1,4.745402,63.9576388889,0,True,False
25,1,4.742303,0.000694444444444,0,False,False
193,1,3.575983,192.510416667,0,False,False
4,1,4.965339,3.23194444444,0,False,False
30,1,4.836982,29.9958333333,0,True,False
12,1,4.962055,11.0,0,True,False
19,1,4.921349,0.00555555555556,0,False,False
120,1,4.742303,0.0,0,False,False
63,1,4.962055,0.00208333333333,0,True,False
715,1,4.886641,224.568055556,0,False,False
2000,1,4.886641,0.0,0,True,False
2000,1,4.876771,0.00138888888889,0,True,False
2000,3,4.745402,1751.57638889,0,False,False
2000,1,4.52458,0.0180555555556,0,False,False
238,1,4.836982,237.66875,0,False,False
39,1,4.921318,38.0236111111,0,True,False
7,1,4.52458,6.75486111111,0,False,False
304,1,4.836982,303.9875,0,False,False
1723,1,3.954522,1.20555555556,0,False,False
90,2,4.742303,0.0104166666667,0,False,False
2000,1,4.921318,0.0,0,False,False
2000,1,4.745402,2.175,0,False,False
1,1,4.057414,0.000694444444444,1,True,False
7,1,4.921318,5.99930555556,0,False,False
839,1,4.886641,0.0,0,False,False
560,1,4.745402,44.7041666667,0,False,False
32,2,5.017904,0.0,0,False,False
448,1,4.965339,0.0,0,False,False
147,1,4.52458,0.0,0,False,False
65,1,4.895263,57.7909722222,0,True,False
12,1,4.921349,11.1381944444,0,True,False
863,2,4.748314,0.0,0,False,False
1982,1,4.461622,308.952777778,0,True,False
166,1,4.886641,165.870833333,0,True,False
1808,1,4.921349,0.000694444444444,0,True,False
241,1,4.876771,0.0,0,False,False
165,1,4.965339,0.000694444444444,0,False,False
1732,1,4.505662,111.16875,0,True,False
2000,1,4.962055,900.766666667,0,True,False
712,1,4.965339,550.920138889,0,False,False
2000,1,4.886641,48.6923611111,0,True,False
744,1,5.017904,620.73125,0,True,False
1742,1,4.836982,1166.48055556,0,True,False
16,1,4.836982,0.0,0,False,False
2000,1,4.52458,0.000694444444444,0,False,False
2,1,3.954522,1.16180555556,0,False,False
114,1,4.742303,0.0,0,True,False
358,1,4.895263,0.0,0,False,True
1708,1,4.921349,0.0,0,False,False
503,1,4.742303,0.00833333333333,0,False,False
282,1,5.017904,0.109722222222,0,False,False
2000,1,4.742303,0.0,0,False,False
120,1,4.52458,119.136805556,0,True,False
992,1,4.876771,667.153472222,0,False,False
83,1,4.836982,80.8770833333,0,False,False
73,1,4.962055,72.9833333333,0,True,False
29,1,5.034622,0.0,0,False,False
5,1,4.52458,0.000694444444444,0,False,False
2000,1,4.745402,110.175694444,0,True,False
1107,1,4.962055,0.0,0,False,False
2000,1,4.742303,0.0,0,True,False
18,1,4.745402,0.0,0,True,False
897,1,4.745402,208.822222222,0,True,False
2,1,4.921349,1.01041666667,0,False,False
2000,1,5.034622,0.0,0,False,False
1425,1,4.745402,0.000694444444444,0,False,False
5,1,4.962055,0.0,0,False,False
2000,1,5.040929,1.07708333333,0,True,False
2000,1,4.836982,567.445138889,0,False,False
2,1,4.876771,1.33611111111,0,False,False
211,1,4.876771,0.0,0,False,False
1870,1,3.954522,0.0,0,False,True
153,1,4.836982,0.0,0,False,False
105,1,4.745402,104.645138889,0,False,False
1405,1,5.034622,440.66875,0,True,False
128,2,4.505662,36.5118055556,0,False,False
1673,1,5.034622,0.0,0,False,False
13,1,4.748314,12.0409722222,0,False,False
380,1,4.057414,0.0,0,False,False
259,1,4.745402,0.0,0,False,False
1284,1,4.965339,1181.33680556,0,False,False
2000,1,4.965339,0.0,0,False,False
107,1,4.895263,0.0,0,False,False
981,1,4.52458,0.000694444444444,0,False,False
122,1,4.921318,0.00763888888889,0,False,False
1761,1,4.057414,1.32013888889,0,False,False
71,1,4.921349,0.145833333333,0,False,False
2000,1,4.505662,0.192361111111,0,False,False
432,1,4.745402,0.0,0,False,False
165,1,4.057414,164.993055556,0,False,False
45,1,5.040929,44.0451388889,0,False,False
2000,1,4.52458,0.0104166666667,0,False,False
30,1,4.836982,29.1673611111,0,True,False
3,1,4.745402,2.86319444444,0,False,False
827,1,4.876771,0.0,0,False,False
1661,1,4.748314,0.0,0,False,False
2000,1,4.962055,0.0,0,False,False
690,1,4.52458,657.526388889,0,False,False
1,1,4.921318,0.000694444444444,1,False,False
1082,1,5.034622,0.0,0,True,False
25,1,4.962055,0.0,0,False,True
1594,1,4.965339,341.577083333,0,False,False
2000,1,4.921349,19.0493055556,0,False,False
33,2,4.921349,32.14375,0,False,False
1493,1,4.921318,0.0,0,True,False
1298,1,4.962055,0.0,0,False,False
12,1,4.748314,0.0,0,False,False
1197,1,5.017904,0.0,0,True,False
7,1,4.748314,1.00416666667,0,False,False
796,1,4.965339,345.03125,0,False,False
308,1,4.876771,0.0,0,True,False
1697,1,5.034622,0.00138888888889,0,False,False
2,1,4.836982,0.0,0,False,False
4,1,4.876771,3.76527777778,0,True,False
39,1,4.52458,0.000694444444444,0,False,False
1662,1,4.876771,802.910416667,0,True,False
107,1,2.94894,0.0,0,False,False
42,1,4.876771,41.8013888889,0,True,False
437,1,4.965339,0.0,0,False,False
1589,1,4.921318,1214.92361111,0,False,False
2000,1,5.034622,125.220138889,0,False,False
1783,1,4.895263,716.986805556,0,False,False
414,1,4.921318,131.185416667,0,False,False
2000,1,4.836982,608.681944444,0,False,False
923,1,4.057414,0.0277777777778,0,False,False
1697,1,4.921318,1.0,0,False,False
3,1,4.461622,2.84722222222,0,False,False
67,1,4.836982,0.0,0,True,False
1719,1,4.52458,0.00138888888889,0,False,False
4,1,4.921349,0.0,0,True,False
1259,1,4.921318,0.0,0,False,False
85,1,4.921349,0.0,0,False,False
175,1,4.921318,174.002777778,0,True,False
2000,1,4.742303,0.000694444444444,0,False,False
15,1,5.040929,0.0,0,False,False
427,1,4.876771,0.0,0,False,False
30,1,4.742303,0.0,0,False,False
1986,1,3.954522,0.000694444444444,0,True,False
118,1,4.52458,117.510416667,0,True,False
2000,1,4.836982,0.0,0,False,False
2000,1,4.057414,200.940972222,0,False,False
1096,1,4.921318,495.966666667,0,False,False
1,2,4.52458,0.0,1,False,False
210,1,4.745402,0.0,0,False,False
121,1,5.040929,17.3243055556,0,False,False
24,1,3.954522,0.0,0,True,False
159,1,5.034622,0.0,0,True,False
2000,1,4.461622,618.759027778,0,False,False
65,1,5.034622,0.00208333333333,0,False,False
77,1,4.745402,76.2145833333,0,False,True
744,1,4.745402,0.784027777778,0,False,False
14,1,4.745402,13.7520833333,0,False,False
2000,1,4.962055,0.0,0,False,False
1573,1,5.017904,0.0,0,False,False
56,1,4.965339,0.0,0,True,False
2000,1,4.057414,0.0,0,False,False
722,1,4.921349,265.8125,0,False,False
11,1,4.895263,0.0,0,False,False
187,1,4.748314,0.0,0,True,False
5,1,4.886641,0.00138888888889,0,False,False
2000,1,4.965339,1051.91111111,0,False,False
16,1,4.921349,0.0,0,False,False
885,1,5.034622,875.170138889,0,False,False
3,1,4.742303,2.57569444444,0,False,False
5,1,4.52458,0.114583333333,0,False,False
93,1,4.876771,0.0,0,True,False
848,1,4.876771,157.103472222,0,False,True
779,1,5.034622,0.0,0,False,False
6,2,4.505662,4.99722222222,0,False,False
1745,1,4.745402,0.0,0,False,False
589,1,4.962055,0.0,0,False,False
3,1,5.040929,0.000694444444444,0,False,True
115,1,4.962055,105.054166667,0,False,False
2000,1,4.921318,263.079861111,0,True,False
1159,1,4.921318,0.0,0,False,False
862,1,4.921318,0.0,0,True,False
2000,1,4.921318,287.896527778,0,False,False
118,1,5.040929,0.0159722222222,0,False,False
919,1,3.954522,180.428472222,0,False,False
1725,1,4.745402,324.419444444,0,False,False
5,1,4.836982,4.89027777778,0,False,False
45,1,4.965339,0.000694444444444,0,False,False
767,1,5.017904,0.139583333333,0,False,False
272,1,4.921318,239.976388889,0,False,False
21,1,4.895263,0.0,0,False,False
14,2,4.965339,8.89513888889,0,False,False
2000,1,5.034622,356.036805556,0,False,False
434,1,4.836982,0.00277777777778,0,False,False
5,2,4.52458,4.92986111111,0,True,False
959,1,5.034622,0.0,0,False,False
1217,1,4.965339,0.00138888888889,0,False,False
241,1,4.057414,65.2368055556,0,False,False
1536,1,5.040929,1143.99027778,0,True,False
1542,1,4.962055,0.1875,0,True,False
1330,2,4.057414,0.00208333333333,0,True,False
6,1,4.742303,5.77013888889,0,False,False
4,1,4.742303,3.65694444444,0,False,True
1088,1,5.040929,0.00138888888889,0,False,False
1565,1,4.886641,0.0,0,False,False
1244,1,4.748314,0.00833333333333,0,False,False
150,1,4.921349,0.0,0,False,False
2000,1,5.017904,125.102083333,0,False,True
11,1,4.886641,0.0,0,False,False
2000,1,4.921349,38.0493055556,0,False,False
180,1,4.836982,0.0,0,False,True
2000,1,4.962055,1976.78680556,0,False,False
7,1,4.921318,0.0,0,False,True
503,1,4.895263,0.0,0,False,False
136,2,4.962055,135.857638889,0,False,False
1852,1,5.040929,469.5625,0,False,False
733,2,4.921318,0.0,0,False,False
2000,1,5.034622,1120.66388889,0,True,False
221,1,4.886641,0.0,0,False,False
2000,1,5.040929,0.0,0,False,False
703,1,5.040929,0.0,0,False,False
62,1,4.748314,0.0,0,True,False
2000,1,5.034622,980.234027778,0,False,False
434,1,4.921318,306.744444444,0,False,False
197,1,4.745402,195.98125,0,False,False
31,1,5.040929,0.0,0,True,False
2000,1,4.505662,106.870833333,0,True,False
18,1,4.461622,17.5888888889,0,False,False
1,1,4.745402,0.00694444444444,1,True,False
160,1,4.886641,159.751388889,0,False,False
2,1,4.745402,1.00486111111,0,False,False
45,1,4.748314,0.0,0,False,False
1290,5,4.895263,15.6631944444,0,False,False
86,1,4.886641,1.00138888889,0,False,False
391,1,4.745402,0.000694444444444,0,True,False
1367,1,4.921349,0.000694444444444,0,False,False
1313,1,4.921318,512.915972222,0,True,False
954,1,4.505662,429.01875,0,True,False
2000,1,4.52458,277.630555556,0,False,False
184,1,4.748314,0.0,0,False,False
1155,1,4.921318,819.336111111,0,True,False
511,1,4.876771,510.949305556,0,False,False
1636,1,4.965339,0.0,0,False,False
912,1,4.962055,0.0,0,False,True
489,1,4.745402,0.115972222222,0,False,False
2000,1,4.748314,0.00486111111111,0,False,False
31,1,4.742303,0.0,0,False,False
274,1,4.962055,0.0,0,False,False
1351,1,4.52458,258.452083333,0,False,False
176,1,5.040929,0.000694444444444,0,False,False
966,1,4.836982,0.00277777777778,0,False,False
821,1,4.52458,53.0159722222,0,False,False
357,3,4.962055,131.979861111,0,False,False
1711,1,4.886641,0.0,0,False,True
82,1,4.461622,0.0,0,False,False
2000,1,4.962055,0.0,0,False,False
1891,1,4.505662,0.00138888888889,0,False,False
2000,1,4.886641,0.0,0,False,False
2000,1,4.921349,0.0111111111111,0,False,False
1947,1,4.836982,0.000694444444444,0,False,False
2000,1,4.742303,31.7527777778,0,False,False
1606,1,4.836982,610.663194444,0,False,False
96,1,4.52458,95.7513888889,0,False,False
11,2,5.017904,10.2673611111,0,True,False
967,1,4.962055,152.679166667,0,False,False
4,1,4.921318,3.17430555556,0,False,False
1662,1,4.057414,695.120138889,0,False,False
1749,1,5.040929,0.0,0,True,False
2000,1,4.921318,814.91875,0,False,False
174,1,4.505662,173.251388889,0,False,False
129,1,4.748314,0.0,0,False,False
2000,1,5.017904,0.000694444444444,0,False,False
1,1,4.52458,0.00277777777778,1,True,False
913,1,4.748314,0.00208333333333,0,False,False
109,1,4.965339,0.0,0,True,False
16,1,4.52458,15.9340277778,0,False,False
104,1,5.034622,0.0,0,False,False
957,1,4.965339,0.0,0,False,False
2000,1,4.057414,0.602083333333,0,False,False
2000,1,5.034622,986.073611111,0,False,False
30,1,4.895263,0.0,0,False,False
120,1,4.895263,0.344444444444,0,False,False
34,1,4.876771,0.874305555556,0,False,False
1990,1,5.034622,0.0,0,True,False
1,2,4.895263,0.00138888888889,1,True,False
516,1,4.886641,108.925694444,0,False,False
82,2,5.040929,81.3715277778,0,True,False
124,1,4.52458,123.259027778,0,False,False
2000,1,4.876771,0.0,0,False,True
1981,1,4.921318,1278.89861111,0,False,False
1596,1,4.886641,1362.53402778,0,False,False
3,1,4.886641,2.55694444444,0,True,False
234,1,4.921349,0.0,0,False,True
2000,1,4.748314,258.529861111,0,False,False
123,1,2.94894,122.501388889,0,False,False
738,1,4.876771,0.00138888888889,0,True,False
36,1,4.962055,0.0,0,False,True
1237,1,4.921349,911.8875,0,False,False
167,1,4.886641,0.00138888888889,0,False,False
1246,1,4.461622,0.00555555555556,0,False,False
205,1,4.836982,204.655555556,0,False,False
749,1,4.876771,185.845833333,0,False,True
36,1,4.52458,0.0,0,False,False
1577,1,4.748314,0.00486111111111,0,False,False
618,1,4.742303,0.0,0,False,False
56,1,4.836982,55.8763888889,0,False,True
52,1,4.057414,0.0,0,False,False
1447,1,4.965339,0.00208333333333,0,False,False
531,1,4.895263,0.0,0,False,True
2000,1,4.836982,0.65,0,False,False
66,1,4.962055,0.0,0,True,False
104,1,4.745402,103.058333333,0,False,False
99,1,4.886641,96.7305555556,0,False,False
2000,1,4.057414,475.936805556,0,True,False
1156,1,5.017904,0.0,0,False,False
64,1,4.876771,0.0,0,False,False
176,1,4.921318,175.065277778,0,False,True
308,1,4.962055,0.000694444444444,0,False,False
2000,1,4.057414,0.00486111111111,0,False,False
1244,1,4.745402,1243.78611111,0,True,False
18,1,4.921318,0.0,0,True,False
19,1,5.034622,0.0,0,False,False
2000,1,5.017904,265.9125,0,False,False
915,1,4.895263,1.13263888889,0,False,False
2,1,4.505662,1.28958333333,0,False,False
1102,1,4.057414,1088.98125,0,True,False
2000,1,4.505662,697.866666667,0,False,False
2000,1,4.748314,0.0,0,False,False
86,1,4.921349,0.0,0,False,False
879,1,4.836982,0.126388888889,0,False,False
1821,1,4.52458,36.5152777778,0,False,False
290,1,4.921349,79.7173611111,0,True,False
1698,1,5.034622,1082.15138889,0,False,False
187,1,4.921318,0.0,0,False,False
857,1,5.040929,0.429861111111,0,False,False
1600,1,4.921349,368.779861111,0,False,False
9,1,4.895263,0.0,0,False,False
349,1,4.921318,348.060416667,0,False,False
210,1,4.505662,0.0416666666667,0,False,False
2000,1,4.748314,0.0,0,False,False
60,1,4.965339,0.0,0,False,False
1362,1,4.742303,0.0,0,False,False
2000,1,4.057414,2.18263888889,0,False,False
2000,1,5.034622,0.00277777777778,0,False,False
642,1,4.921349,0.0,0,False,False
1623,1,4.876771,0.000694444444444,0,True,False
140,1,4.461622,0.0,0,False,False
1106,1,4.505662,370.515972222,0,False,False
88,1,4.748314,0.0645833333333,0,False,False
5,1,4.921349,0.0,0,False,False
2000,1,4.876771,0.0,0,True,False
1570,1,4.461622,329.374305556,0,True,False
6,1,4.057414,5.93194444444,0,False,False
2000,1,4.965339,556.799305556,0,False,False
2000,1,3.066058,0.0104166666667,0,False,False
2000,1,4.962055,0.0,0,False,False
1995,1,4.962055,0.00625,0,False,False
717,1,4.748314,715.752083333,0,False,False
2000,1,4.921318,654.067361111,0,False,False
1446,1,4.461622,242.65,0,False,False
137,1,4.876771,0.0,0,True,False
1757,1,4.965339,2.09027777778,0,False,False
2000,1,4.965339,1447.73125,0,True,False
1360,1,4.057414,446.106944444,0,False,False
4,1,4.965339,0.0,0,False,False
794,1,5.017904,0.143055555556,0,False,False
335,1,5.040929,0.00138888888889,0,False,True
1330,1,4.965339,1051.99444444,0,True,False
2000,1,5.017904,620.234027778,0,False,False
26,1,4.52458,25.7020833333,0,False,False
1498,1,4.921349,80.0993055556,0,True,False
49,1,4.742303,0.0,0,False,False
1123,1,4.886641,116.665277778,0,True,False
297,1,4.886641,0.000694444444444,0,False,False
62,1,4.742303,0.0,0,False,False
1326,1,4.921349,0.0,0,False,False
5,1,4.505662,0.00138888888889,0,False,False
3,1,4.057414,2.1625,0,False,True
2000,1,4.742303,0.0,0,False,False
550,1,5.034622,0.000694444444444,0,False,False
104,1,4.895263,0.0,0,False,False
119,2,4.886641,0.00694444444444,0,False,False
33,1,5.017904,32.9638888889,0,False,False
2000,1,4.461622,509.397222222,0,False,False
256,1,4.836982,0.0,0,False,False
1728,1,4.895263,0.433333333333,0,False,False
2000,1,4.748314,0.00277777777778,0,False,False
287,1,4.505662,0.0,0,False,False
2000,1,5.017904,0.340972222222,0,False,False
47,1,5.034622,0.000694444444444,0,False,False
32,1,4.886641,0.0,0,False,False
201,1,4.505662,0.000694444444444,0,False,False
1683,1,4.836982,2.10069444444,0,False,False
735,1,4.965339,0.00347222222222,0,False,False
2,1,4.742303,0.000694444444444,0,False,False
102,1,4.748314,0.0,0,False,False
1426,1,4.836982,300.117361111,0,False,False
47,1,4.921318,46.1861111111,0,False,False
2000,1,3.066058,0.00347222222222,0,False,False
2000,1,4.921318,87.3888888889,0,False,False
862,1,4.748314,259.859027778,0,False,False
624,1,4.745402,0.0,0,False,False
88,1,4.965339,87.9069444444,0,False,False
